506,16,16,2,2,"LL Touring Frame - Yellow, 44",Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Touring Frames,Components,LL Touring Frame,T ,LB ,CM ,199.8519,1,Yellow,500,375,333.42,44,42-46 CM,3.02,1,200.052,L ,U ,00:00.0,NULL,Current
507,16,16,2,2,"LL Touring Frame - Yellow, 50",Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Touring Frames,Components,LL Touring Frame,T ,LB ,CM ,199.8519,1,Yellow,500,375,333.42,50,48-52 CM,3.1,1,200.052,L ,U ,00:00.0,NULL,Current
508,16,16,2,2,"LL Touring Frame - Yellow, 54",Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Touring Frames,Components,LL Touring Frame,T ,LB ,CM ,199.8519,1,Yellow,500,375,333.42,54,54-58 CM,3.14,1,200.052,L ,U ,00:00.0,NULL,Current
509,16,16,2,2,"LL Touring Frame - Yellow, 58",Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Touring Frames,Components,LL Touring Frame,T ,LB ,CM ,199.8519,1,Yellow,500,375,333.42,58,54-58 CM,3.16,1,200.052,L ,U ,00:00.0,NULL,Current
510,16,16,2,2,"LL Touring Frame - Blue, 44",Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,Touring Frames,Components,LL Touring Frame,T ,LB ,CM ,199.8519,1,Blue,500,375,333.42,44,42-46 CM,3.02,1,200.052,L ,U ,00:00.0,NULL,Current
511,12,12,2,2,"ML Mountain Frame-W - Silver, 40",The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,Mountain Frames,Components,ML Mountain Frame-W,M ,LB ,CM ,199.3757,1,Silver,500,375,364.09,40,38-40 CM,2.77,1,218.454,M ,W ,00:00.0,NULL,Current
512,12,12,2,2,"ML Mountain Frame-W - Silver, 42",The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,Mountain Frames,Components,ML Mountain Frame-W,M ,LB ,CM ,199.3757,1,Silver,500,375,364.09,42,42-46 CM,2.81,1,218.454,M ,W ,00:00.0,NULL,Current
513,12,12,2,2,"ML Mountain Frame-W - Silver, 46",The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,Mountain Frames,Components,ML Mountain Frame-W,M ,LB ,CM ,199.3757,1,Silver,500,375,364.09,46,42-46 CM,2.85,1,218.454,M ,W ,00:00.0,NULL,Current
514,6,6,2,2,Rear Brakes,NULL,Brakes,Components,Rear Brakes,NULL,G  ,NULL,47.286,1,Silver,500,375,106.5,NULL,NA,317,1,63.9,NULL,NULL,00:00.0,NULL,Current
515,15,15,2,2,LL Mountain Seat/Saddle,Synthetic leather. Features gel for increased comfort.,Saddles,Components,LL Mountain Seat/Saddle 2,M ,NULL,NULL,12.0413,1,NA,500,375,27.12,NULL,NA,NULL,1,16.272,L ,NULL,00:00.0,NULL,Current
516,15,15,2,2,ML Mountain Seat/Saddle,Designed to absorb shock.,Saddles,Components,ML Mountain Seat/Saddle 2,M ,NULL,NULL,17.3782,1,NA,500,375,39.14,NULL,NA,NULL,1,23.484,M ,NULL,00:00.0,NULL,Current
517,15,15,2,2,HL Mountain Seat/Saddle,Anatomic design for a full-day of riding in comfort. Durable leather.,Saddles,Components,HL Mountain Seat/Saddle 2,M ,NULL,NULL,23.3722,1,NA,500,375,52.64,NULL,NA,NULL,1,31.584,H ,NULL,00:00.0,NULL,Current
518,15,15,2,2,LL Road Seat/Saddle,Lightweight foam-padded saddle.,Saddles,Components,LL Road Seat/Saddle 1,R ,NULL,NULL,12.0413,1,NA,500,375,27.12,NULL,NA,NULL,1,16.272,L ,NULL,00:00.0,NULL,Current
519,15,15,2,2,ML Road Seat/Saddle,Rubber bumpers absorb bumps.,Saddles,Components,ML Road Seat/Saddle 2,T ,NULL,NULL,17.3782,1,NA,500,375,39.14,NULL,NA,NULL,1,23.484,M ,NULL,00:00.0,NULL,Current
520,15,15,2,2,HL Road Seat/Saddle,Lightweight kevlar racing saddle. Leather.,Saddles,Components,HL Road Seat/Saddle 2,R ,NULL,NULL,23.3722,1,NA,500,375,52.64,NULL,NA,NULL,1,31.584,H ,NULL,00:00.0,NULL,Current
521,15,15,2,2,LL Touring Seat/Saddle,"Comfortable, ergonomically shaped gel saddle.",Saddles,Components,LL Touring Seat/Saddle,T ,NULL,NULL,12.0413,1,NA,500,375,27.12,NULL,NA,NULL,1,16.272,L ,NULL,00:00.0,NULL,Current
522,15,15,2,2,ML Touring Seat/Saddle,New design relieves pressure for long rides.,Saddles,Components,ML Touring Seat/Saddle,T ,NULL,NULL,17.3782,1,NA,500,375,39.14,NULL,NA,NULL,1,23.484,M ,NULL,00:00.0,NULL,Current
523,15,15,2,2,HL Touring Seat/Saddle,Cut-out shell for a more comfortable ride.,Saddles,Components,HL Touring Seat/Saddle,T ,NULL,NULL,23.3722,1,NA,500,375,52.64,NULL,NA,NULL,1,31.584,H ,NULL,00:00.0,NULL,Current
524,12,12,2,2,"LL Mountain Frame - Silver, 42","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Mountain Frames,Components,LL Mountain Frame,M ,LB ,CM ,144.5938,1,Silver,500,375,264.05,42,42-46 CM,2.92,1,158.43,L ,U ,00:00.0,NULL,Current
525,12,12,2,2,"LL Mountain Frame - Silver, 44","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Mountain Frames,Components,LL Mountain Frame,M ,LB ,CM ,144.5938,1,Silver,500,375,264.05,44,42-46 CM,2.96,1,158.43,L ,U ,00:00.0,NULL,Current
526,12,12,2,2,"LL Mountain Frame - Silver, 48","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Mountain Frames,Components,LL Mountain Frame,M ,LB ,CM ,144.5938,1,Silver,500,375,264.05,48,48-52 CM,3,1,158.43,L ,U ,00:00.0,NULL,Current
527,12,12,2,2,"LL Mountain Frame - Silver, 52","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Mountain Frames,Components,LL Mountain Frame,M ,LB ,CM ,144.5938,1,Silver,500,375,264.05,52,48-52 CM,3.04,1,158.43,L ,U ,00:00.0,NULL,Current
528,37,37,4,4,Mountain Tire Tube,Self-sealing tube.,Tires and Tubes,Accessories,Mountain Tire Tube,M ,NULL,NULL,1.8663,1,NA,500,375,4.99,NULL,NA,NULL,0,2.994,NULL,NULL,00:00.0,NULL,Current
529,37,37,4,4,Road Tire Tube,Conventional all-purpose tube.,Tires and Tubes,Accessories,Road Tire Tube,R ,NULL,NULL,1.4923,1,NA,500,375,3.99,NULL,NA,NULL,0,2.394,NULL,NULL,00:00.0,NULL,Current
530,37,37,4,4,Touring Tire Tube,General purpose tube.,Tires and Tubes,Accessories,Touring Tire Tube,T ,NULL,NULL,1.8663,1,NA,500,375,4.99,NULL,NA,NULL,0,2.994,NULL,NULL,00:00.0,NULL,Current
531,12,12,2,2,"LL Mountain Frame - Black, 42","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Mountain Frames,Components,LL Mountain Frame,M ,LB ,CM ,136.785,1,Black,500,375,249.79,42,42-46 CM,2.92,1,149.874,L ,U ,00:00.0,NULL,Current
532,12,12,2,2,"LL Mountain Frame - Black, 44","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Mountain Frames,Components,LL Mountain Frame,M ,LB ,CM ,136.785,1,Black,500,375,249.79,44,42-46 CM,2.96,1,149.874,L ,U ,00:00.0,NULL,Current
533,12,12,2,2,"LL Mountain Frame - Black, 48","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Mountain Frames,Components,LL Mountain Frame,M ,LB ,CM ,136.785,1,Black,500,375,249.79,48,48-52 CM,3,1,149.874,L ,U ,00:00.0,NULL,Current
534,12,12,2,2,"LL Mountain Frame - Black, 52","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Mountain Frames,Components,LL Mountain Frame,M ,LB ,CM ,136.785,1,Black,500,375,249.79,52,48-52 CM,3.04,1,149.874,L ,U ,00:00.0,NULL,Current
535,37,37,4,4,LL Mountain Tire,"Comparible traction, less expensive wire bead casing.",Tires and Tubes,Accessories,LL Mountain Tire,M ,NULL,NULL,9.3463,1,NA,500,375,24.99,NULL,NA,NULL,0,14.994,L ,NULL,00:00.0,NULL,Current
536,37,37,4,4,ML Mountain Tire,"Great traction, high-density rubber.",Tires and Tubes,Accessories,ML Mountain Tire,M ,NULL,NULL,11.2163,1,NA,500,375,29.99,NULL,NA,NULL,0,17.994,M ,NULL,00:00.0,NULL,Current
537,37,37,4,4,HL Mountain Tire,"Incredible traction, lightweight carbon reinforced.",Tires and Tubes,Accessories,HL Mountain Tire,M ,NULL,NULL,13.09,1,NA,500,375,35,NULL,NA,NULL,0,21,H ,NULL,00:00.0,NULL,Current
538,37,37,4,4,LL Road Tire,Same great treads as more expensive tire with a less expensive wire bead casing.,Tires and Tubes,Accessories,LL Road Tire,R ,NULL,NULL,8.0373,1,NA,500,375,21.49,NULL,NA,NULL,0,12.894,L ,NULL,00:00.0,NULL,Current
539,37,37,4,4,ML Road Tire,Higher density rubber.,Tires and Tubes,Accessories,ML Road Tire,R ,NULL,NULL,9.3463,1,NA,500,375,24.99,NULL,NA,NULL,0,14.994,M ,NULL,00:00.0,NULL,Current
540,37,37,4,4,HL Road Tire,Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.,Tires and Tubes,Accessories,HL Road Tire,R ,NULL,NULL,12.1924,1,NA,500,375,32.6,NULL,NA,NULL,0,19.56,H ,NULL,00:00.0,NULL,Current
541,37,37,4,4,Touring Tire,High-density rubber.,Tires and Tubes,Accessories,Touring Tire,T ,NULL,NULL,10.8423,1,NA,500,375,28.99,NULL,NA,NULL,0,17.394,NULL,NULL,00:00.0,NULL,Current
542,13,13,2,2,LL Mountain Pedal,Expanded platform so you can ride in any shoes; great for all-around riding.,Pedals,Components,LL Mountain Pedal,M ,G  ,NULL,17.9776,1,Silver/Black,500,375,40.49,NULL,NA,218,1,24.294,L ,NULL,00:00.0,NULL,Current
543,13,13,2,2,ML Mountain Pedal,"Lightweight, durable, clipless pedal with adjustable tension.",Pedals,Components,ML Mountain Pedal,M ,G  ,NULL,27.568,1,Silver/Black,500,375,62.09,NULL,NA,215,1,37.254,M ,NULL,00:00.0,NULL,Current
544,13,13,2,2,HL Mountain Pedal,Stainless steel; designed to shed mud easily.,Pedals,Components,HL Mountain Pedal,M ,G  ,NULL,35.9596,1,Silver/Black,500,375,80.99,NULL,NA,185,1,48.594,H ,NULL,00:00.0,NULL,Current
545,13,13,2,2,LL Road Pedal,Clipless pedals - aluminum.,Pedals,Components,LL Road Pedal,R ,G  ,NULL,17.9776,1,Silver/Black,500,375,40.49,NULL,NA,189,1,24.294,L ,NULL,00:00.0,NULL,Current
546,13,13,2,2,ML Road Pedal,Lightweight aluminum alloy construction.,Pedals,Components,ML Road Pedal,R ,G  ,NULL,27.568,1,Silver/Black,500,375,62.09,NULL,NA,168,1,37.254,M ,NULL,00:00.0,NULL,Current
547,13,13,2,2,HL Road Pedal,Top-of-the-line clipless pedals with adjustable tension.,Pedals,Components,HL Road Pedal,R ,G  ,NULL,35.9596,1,Silver/Black,500,375,80.99,NULL,NA,149,1,48.594,H ,NULL,00:00.0,NULL,Current
548,13,13,2,2,Touring Pedal,A stable pedal for all-day riding.,Pedals,Components,Touring Pedal,T ,NULL,NULL,35.9596,1,Silver/Black,500,375,80.99,NULL,NA,NULL,1,48.594,NULL,NULL,00:00.0,NULL,Current
549,12,12,2,2,"ML Mountain Frame-W - Silver, 38",The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,Mountain Frames,Components,ML Mountain Frame-W,M ,LB ,CM ,199.3757,1,Silver,500,375,364.09,38,38-40 CM,2.73,2,218.454,M ,W ,00:00.0,NULL,Current
550,12,12,2,2,"LL Mountain Frame - Black, 40","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Mountain Frames,Components,LL Mountain Frame,M ,LB ,CM ,136.785,1,Black,500,375,249.79,40,38-40 CM,2.88,2,149.874,L ,U ,00:00.0,NULL,Current
551,12,12,2,2,"LL Mountain Frame - Silver, 40","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Mountain Frames,Components,LL Mountain Frame,M ,LB ,CM ,144.5938,1,Silver,500,375,264.05,40,38-40 CM,2.88,2,158.43,L ,U ,00:00.0,NULL,Current
552,9,9,2,2,Front Derailleur,Wide-link design.,Derailleurs,Components,Front Derailleur,NULL,G  ,NULL,40.6216,1,Silver,500,375,91.49,NULL,NA,88,1,54.894,NULL,NULL,00:00.0,NULL,Current
553,4,4,2,2,LL Touring Handlebars,Unique shape reduces fatigue for entry level riders.,Handlebars,Components,LL Touring Handlebars,T ,NULL,NULL,20.464,1,NA,500,375,46.09,NULL,NA,NULL,1,27.654,L ,NULL,00:00.0,NULL,Current
554,4,4,2,2,HL Touring Handlebars,A light yet stiff aluminum bar for long distance riding.,Handlebars,Components,HL Touring Handlebars,T ,NULL,NULL,40.6571,1,NA,500,375,91.57,NULL,NA,NULL,1,54.942,H ,NULL,00:00.0,NULL,Current
555,6,6,2,2,Front Brakes,All-weather brake pads; provides superior stopping by applying more surface to the rim.,Brakes,Components,Front Brakes,NULL,G  ,NULL,47.286,1,Silver,500,375,106.5,NULL,NA,317,1,63.9,NULL,NULL,00:00.0,NULL,Current
556,8,8,2,2,LL Crankset,Super rigid spindle.,Cranksets,Components,LL Crankset,NULL,G  ,NULL,77.9176,1,Black,500,375,175.49,NULL,NA,600,1,105.294,L ,NULL,00:00.0,NULL,Current
557,8,8,2,2,ML Crankset,High-strength crank arm.,Cranksets,Components,ML Crankset,NULL,G  ,NULL,113.8816,1,Black,500,375,256.49,NULL,NA,635,1,153.894,M ,NULL,00:00.0,NULL,Current
558,8,8,2,2,HL Crankset,Triple crankset; alumunim crank arm; flawless shifting.,Cranksets,Components,HL Crankset,NULL,G  ,NULL,179.8156,1,Black,500,375,404.99,NULL,NA,575,1,242.994,H ,NULL,00:00.0,NULL,Current
559,7,7,2,2,Chain,Superior shifting performance.,Chains,Components,Chain,NULL,NULL,NULL,8.9866,1,Silver,500,375,20.24,NULL,NA,NULL,1,12.144,NULL,NULL,00:00.0,NULL,Current
560,3,3,1,1,"Touring-2000 Blue, 60","The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",Touring Bikes,Bikes,Touring-2000,T ,LB ,CM ,755.1508,1,Blue,100,75,1214.85,60,60-62 CM,27.9,4,728.91,M ,U ,00:00.0,NULL,Current
561,3,3,1,1,"Touring-1000 Yellow, 46",Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,Touring Bikes,Bikes,Touring-1000,T ,LB ,CM ,1481.9379,1,Yellow,100,75,2384.07,46,42-46 CM,25.13,4,1430.442,H ,U ,00:00.0,NULL,Current
562,3,3,1,1,"Touring-1000 Yellow, 50",Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,Touring Bikes,Bikes,Touring-1000,T ,LB ,CM ,1481.9379,1,Yellow,100,75,2384.07,50,48-52 CM,25.42,4,1430.442,H ,U ,00:00.0,NULL,Current
563,3,3,1,1,"Touring-1000 Yellow, 54",Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,Touring Bikes,Bikes,Touring-1000,T ,LB ,CM ,1481.9379,1,Yellow,100,75,2384.07,54,54-58 CM,25.68,4,1430.442,H ,U ,00:00.0,NULL,Current
564,3,3,1,1,"Touring-1000 Yellow, 60",Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,Touring Bikes,Bikes,Touring-1000,T ,LB ,CM ,1481.9379,1,Yellow,100,75,2384.07,60,60-62 CM,25.9,4,1430.442,H ,U ,00:00.0,NULL,Current
565,3,3,1,1,"Touring-3000 Blue, 54","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",Touring Bikes,Bikes,Touring-3000,T ,LB ,CM ,461.4448,1,Blue,100,75,742.35,54,54-58 CM,29.68,4,445.41,L ,U ,00:00.0,NULL,Current
566,3,3,1,1,"Touring-3000 Blue, 58","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",Touring Bikes,Bikes,Touring-3000,T ,LB ,CM ,461.4448,1,Blue,100,75,742.35,58,54-58 CM,29.9,4,445.41,L ,U ,00:00.0,NULL,Current
567,3,3,1,1,"Touring-3000 Blue, 62","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",Touring Bikes,Bikes,Touring-3000,T ,LB ,CM ,461.4448,1,Blue,100,75,742.35,62,60-62 CM,30,4,445.41,L ,U ,00:00.0,NULL,Current
568,3,3,1,1,"Touring-3000 Yellow, 44","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",Touring Bikes,Bikes,Touring-3000,T ,LB ,CM ,461.4448,1,Yellow,100,75,742.35,44,42-46 CM,28.77,4,445.41,L ,U ,00:00.0,NULL,Current
569,3,3,1,1,"Touring-3000 Yellow, 50","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",Touring Bikes,Bikes,Touring-3000,T ,LB ,CM ,461.4448,1,Yellow,100,75,742.35,50,48-52 CM,29.13,4,445.41,L ,U ,00:00.0,NULL,Current
570,3,3,1,1,"Touring-3000 Yellow, 54","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",Touring Bikes,Bikes,Touring-3000,T ,LB ,CM ,461.4448,1,Yellow,100,75,742.35,54,54-58 CM,29.42,4,445.41,L ,U ,00:00.0,NULL,Current
571,3,3,1,1,"Touring-3000 Yellow, 58","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",Touring Bikes,Bikes,Touring-3000,T ,LB ,CM ,461.4448,1,Yellow,100,75,742.35,58,54-58 CM,29.79,4,445.41,L ,U ,00:00.0,NULL,Current
572,3,3,1,1,"Touring-3000 Yellow, 62","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",Touring Bikes,Bikes,Touring-3000,T ,LB ,CM ,461.4448,1,Yellow,100,75,742.35,62,60-62 CM,30,4,445.41,L ,U ,00:00.0,NULL,Current
573,3,3,1,1,"Touring-1000 Blue, 46",Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,Touring Bikes,Bikes,Touring-1000,T ,LB ,CM ,1481.9379,1,Blue,100,75,2384.07,46,42-46 CM,25.13,4,1430.442,H ,U ,00:00.0,NULL,Current
574,3,3,1,1,"Touring-1000 Blue, 50",Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,Touring Bikes,Bikes,Touring-1000,T ,LB ,CM ,1481.9379,1,Blue,100,75,2384.07,50,48-52 CM,25.42,4,1430.442,H ,U ,00:00.0,NULL,Current
575,3,3,1,1,"Touring-1000 Blue, 54",Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,Touring Bikes,Bikes,Touring-1000,T ,LB ,CM ,1481.9379,1,Blue,100,75,2384.07,54,54-58 CM,25.68,4,1430.442,H ,U ,00:00.0,NULL,Current
576,3,3,1,1,"Touring-1000 Blue, 60",Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,Touring Bikes,Bikes,Touring-1000,T ,LB ,CM ,1481.9379,1,Blue,100,75,2384.07,60,60-62 CM,25.9,4,1430.442,H ,U ,00:00.0,NULL,Current
577,3,3,1,1,"Touring-2000 Blue, 46","The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",Touring Bikes,Bikes,Touring-2000,T ,LB ,CM ,755.1508,1,Blue,100,75,1214.85,46,42-46 CM,27.13,4,728.91,M ,U ,00:00.0,NULL,Current
578,3,3,1,1,"Touring-2000 Blue, 50","The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",Touring Bikes,Bikes,Touring-2000,T ,LB ,CM ,755.1508,1,Blue,100,75,1214.85,50,48-52 CM,27.42,4,728.91,M ,U ,00:00.0,NULL,Current
579,3,3,1,1,"Touring-2000 Blue, 54","The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",Touring Bikes,Bikes,Touring-2000,T ,LB ,CM ,755.1508,1,Blue,100,75,1214.85,54,54-58 CM,27.68,4,728.91,M ,U ,00:00.0,NULL,Current
580,2,2,1,1,"Road-350-W Yellow, 40","Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",Road Bikes,Bikes,Road-350-W,R ,LB ,CM ,1082.51,1,Yellow,100,75,1700.99,40,38-40 CM,15.35,4,1020.594,M ,W ,00:00.0,NULL,Current
581,2,2,1,1,"Road-350-W Yellow, 42","Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",Road Bikes,Bikes,Road-350-W,R ,LB ,CM ,1082.51,1,Yellow,100,75,1700.99,42,42-46 CM,15.77,4,1020.594,M ,W ,00:00.0,NULL,Current
582,2,2,1,1,"Road-350-W Yellow, 44","Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",Road Bikes,Bikes,Road-350-W,R ,LB ,CM ,1082.51,1,Yellow,100,75,1700.99,44,42-46 CM,16.13,4,1020.594,M ,W ,00:00.0,NULL,Current
583,2,2,1,1,"Road-350-W Yellow, 48","Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",Road Bikes,Bikes,Road-350-W,R ,LB ,CM ,1082.51,1,Yellow,100,75,1700.99,48,48-52 CM,16.42,4,1020.594,M ,W ,00:00.0,NULL,Current
584,2,2,1,1,"Road-750 Black, 58",Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,Road Bikes,Bikes,Road-750,R ,LB ,CM ,343.6496,1,Black,100,75,539.99,58,54-58 CM,20.79,4,323.994,L ,U ,00:00.0,NULL,Current
585,3,3,1,1,"Touring-3000 Blue, 44","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",Touring Bikes,Bikes,Touring-3000,T ,LB ,CM ,461.4448,1,Blue,100,75,742.35,44,42-46 CM,28.77,4,445.41,L ,U ,00:00.0,NULL,Current
586,3,3,1,1,"Touring-3000 Blue, 50","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",Touring Bikes,Bikes,Touring-3000,T ,LB ,CM ,461.4448,1,Blue,100,75,742.35,50,48-52 CM,29.13,4,445.41,L ,U ,00:00.0,NULL,Current
587,1,1,1,1,"Mountain-400-W Silver, 38","This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",Mountain Bikes,Bikes,Mountain-400-W,M ,LB ,CM ,419.7784,1,Silver,100,75,769.49,38,38-40 CM,26.35,4,461.694,M ,W ,00:00.0,NULL,Current
588,1,1,1,1,"Mountain-400-W Silver, 40","This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",Mountain Bikes,Bikes,Mountain-400-W,M ,LB ,CM ,419.7784,1,Silver,100,75,769.49,40,38-40 CM,26.77,4,461.694,M ,W ,00:00.0,NULL,Current
589,1,1,1,1,"Mountain-400-W Silver, 42","This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",Mountain Bikes,Bikes,Mountain-400-W,M ,LB ,CM ,419.7784,1,Silver,100,75,769.49,42,42-46 CM,27.13,4,461.694,M ,W ,00:00.0,NULL,Current
590,1,1,1,1,"Mountain-400-W Silver, 46","This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",Mountain Bikes,Bikes,Mountain-400-W,M ,LB ,CM ,419.7784,1,Silver,100,75,769.49,46,42-46 CM,27.42,4,461.694,M ,W ,00:00.0,NULL,Current
591,1,1,1,1,"Mountain-500 Silver, 40","Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",Mountain Bikes,Bikes,Mountain-500,M ,LB ,CM ,308.2179,1,Silver,100,75,564.99,40,38-40 CM,27.35,4,338.994,L ,U ,00:00.0,NULL,Current
592,1,1,1,1,"Mountain-500 Silver, 42","Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",Mountain Bikes,Bikes,Mountain-500,M ,LB ,CM ,308.2179,1,Silver,100,75,564.99,42,42-46 CM,27.77,4,338.994,L ,U ,00:00.0,NULL,Current
593,1,1,1,1,"Mountain-500 Silver, 44","Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",Mountain Bikes,Bikes,Mountain-500,M ,LB ,CM ,308.2179,1,Silver,100,75,564.99,44,42-46 CM,28.13,4,338.994,L ,U ,00:00.0,NULL,Current
594,1,1,1,1,"Mountain-500 Silver, 48","Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",Mountain Bikes,Bikes,Mountain-500,M ,LB ,CM ,308.2179,1,Silver,100,75,564.99,48,48-52 CM,28.42,4,338.994,L ,U ,00:00.0,NULL,Current
595,1,1,1,1,"Mountain-500 Silver, 52","Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",Mountain Bikes,Bikes,Mountain-500,M ,LB ,CM ,308.2179,1,Silver,100,75,564.99,52,48-52 CM,28.68,4,338.994,L ,U ,00:00.0,NULL,Current
596,1,1,1,1,"Mountain-500 Black, 40","Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",Mountain Bikes,Bikes,Mountain-500,M ,LB ,CM ,294.5797,1,Black,100,75,539.99,40,38-40 CM,27.35,4,323.994,L ,U ,00:00.0,NULL,Current
597,1,1,1,1,"Mountain-500 Black, 42","Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",Mountain Bikes,Bikes,Mountain-500,M ,LB ,CM ,294.5797,1,Black,100,75,539.99,42,42-46 CM,27.77,4,323.994,L ,U ,00:00.0,NULL,Current
598,1,1,1,1,"Mountain-500 Black, 44","Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",Mountain Bikes,Bikes,Mountain-500,M ,LB ,CM ,294.5797,1,Black,100,75,539.99,44,42-46 CM,28.13,4,323.994,L ,U ,00:00.0,NULL,Current
599,1,1,1,1,"Mountain-500 Black, 48","Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",Mountain Bikes,Bikes,Mountain-500,M ,LB ,CM ,294.5797,1,Black,100,75,539.99,48,48-52 CM,28.42,4,323.994,L ,U ,00:00.0,NULL,Current
